,ECC Outliers removed Actual Boiling Point,ECC Outliers removed Predicted Boiling Point
0,489.1499980926513,486.7594822883606
1,298.6500087022781,272.9515605807304
2,386.64999809265134,382.3141273498535
3,207.1499982118606,239.76642605066294
4,385.1499995231628,330.3905698299408
5,585.6500038146972,482.8888603687286
6,563.1499763965606,524.9490353107452
7,389.1499957084655,393.4737941265106
8,359.14999988079063,379.87786378860466
9,270.1499992251396,284.98440589904783
10,379.65000476837156,361.4478715896606
11,410.15000011920927,360.63997890949247
12,252.25000407695765,251.68507304191584
13,514.1500231266022,488.0468710899353
14,329.1500040531158,308.5128536462783
15,354.6500041723251,416.621645951271
16,437.6499983310699,440.37115898132316
17,382.65000190734855,404.12334408760063
18,306.15000154972074,310.8194985628128
19,223.14999517202372,286.4477476119995
20,308.14999964237205,324.46166541576383
21,165.15000160932536,163.63094147443766
22,240.1500033974647,387.58560326099393
23,286.64999570846555,269.35289587974546
24,306.6500010728836,313.34728207588194
25,450.15001084804527,432.7694311380386
26,154.9499991178512,170.57393338680262
27,309.6499982118606,348.9921894311904
28,313.1499948740005,334.5648815870285
29,182.14999761581416,195.2087095022201
30,352.1500065565109,347.56406273841856
31,396.14998903274534,398.00726976394645
32,396.6499885559082,374.57029309272764
33,265.650003516674,296.9068774223327
34,522.6500150203703,559.7820421695709
35,177.65000190734858,186.85843642950053
36,405.1500048875808,429.19768478870384
37,287.1499952316284,269.23479970693586
38,632.1500083446502,573.1171711921692
39,228.15000262260432,276.9673314332962
40,247.7499961495399,236.90761890411372
41,429.1500064373016,457.7410104513168
42,323.1500097751617,321.0180225610733
43,281.7500003814697,291.1471566200256
44,227.15000357627866,272.83968385457985
45,330.1500030994415,343.26690163612363
46,263.15000590085975,208.6892684936523
47,413.1499972581863,433.35073556900016
48,444.6499916553497,468.1660493850707
49,359.14999988079063,397.61242654323576
50,479.9000069141387,493.506201171875
51,452.65000846385954,393.02276816368095
52,379.1500052452087,368.4394827127456
53,395.5499896049499,382.5394448280334
54,499.649988079071,478.54174818992607
55,336.1499973773956,353.1895216941833
56,328.650004529953,324.84846856594083
57,188.45000382661814,207.77959194183344
58,415.8999946355819,401.98659148216245
59,299.1500082254409,343.4120872259139
60,357.15000178813926,359.46669068336485
61,228.2500025272369,228.82662709951396
62,364.6499946355819,328.89580097198484
63,481.65000524520866,447.5902869939803
64,372.6500114440917,402.70623888969413
65,338.149995470047,374.48627557754514
66,174.34999894499774,171.81173768043513
67,406.6500034570693,413.4900262594223
68,338.6499949932098,337.2715261220932
69,350.6500079870223,338.43174006938926
70,179.64999999999995,181.28361281156535
71,519.3500181674957,473.4285321474075
72,423.15001215934745,455.078329706192
73,415.64999487400047,448.94248511791227
74,302.05000545978544,277.06502195596687
75,137.4499974787235,141.7723479509353
76,345.14998879432676,328.01351931095115
77,417.149993443489,414.2810079097747
78,385.1499995231628,377.9603680610656
79,562.6499768733978,530.6512292861938
80,265.1500039935112,258.15752532482145
81,497.14999046325676,485.9474596023559
82,143.44999786615367,103.25494822263713
83,357.15000178813926,349.89343490600584
84,529.1500088214874,536.598046684265
85,380.1500042915344,369.8361822605133
86,198.74999400377268,191.08561959266657
87,387.1499976158142,391.77711930274955
88,255.1500013113021,278.1648376226425
89,342.14999165534965,358.13866164684293
90,253.15000321865077,263.22378393411634
91,256.15000035762785,249.63661458492277
92,410.15000011920927,392.733472251892
93,240.1500033974647,247.89234694242472
94,413.1499972581863,446.5977659463882
95,246.64999719858162,298.5482981443405
96,356.6500022649764,344.36641182899467
97,325.6500073909759,367.8052457809448
98,272.94999655485145,300.71804192066185
99,471.1499908208846,425.31051840782163
100,472.64998939037315,455.01366701126096
101,406.1500039339065,441.6369202375411
102,452.1500089406967,487.0004400253295
103,445.14999117851255,477.66327884197227
104,226.15000452995295,252.46302928924555
105,367.1499922513961,401.4799448490142
106,400.1500096559524,346.6381105422973
107,615.1499756813049,531.4278658866881
108,298.6500087022781,312.54965331554405
109,338.149995470047,343.5604253053665
110,366.64999272823326,366.00114192962644
111,222.84999545812602,218.29825248718257
112,275.14999445676796,269.6204053997993
113,314.0499940156936,316.67697098255155
114,353.1500056028366,409.9498781204223
115,349.65000894069664,344.80873789787285
116,250.75000550746915,264.68547608852384
117,442.1499940395355,464.28565230369566
118,246.1499976754188,255.5098983287811
119,163.14999740719793,203.18680551052088
120,331.1500021457672,344.7557565212249
121,303.1500044107437,277.529598736763
122,414.14999630451194,407.67876591682426
123,392.14999284744255,396.83090236186973
124,301.6500058412551,307.2151520490646
125,242.35000129938123,258.4824150443077
126,264.1500049471855,289.96714797019956
127,199.65000536441798,175.53027030229563
128,429.1500064373016,406.0159131526946
129,341.14999260902397,354.8198231697082
130,177.9500016212463,196.2251308202743
131,383.65000095367424,381.19032588005064
132,322.15001072883604,362.4822547674178
133,336.64999690055845,333.94982841014854
134,340.1499935626983,328.9016416311263
135,415.1499953508376,427.05770637989036
136,396.6499885559082,390.95077600479124
137,332.65000071525566,335.7706722259521
138,334.1499992847442,317.0935395002365
139,441.14999499320976,490.7860669136047
140,354.15000464916227,304.1406437397003
141,322.6500102519989,342.39300217628477
142,590.1499995231627,495.95918025970457
143,461.84999969005577,438.169206047058
144,206.8499984979629,212.201337480545
145,402.1500077486038,358.487097287178
146,185.54999437332148,192.6744499444961
147,381.65000286102287,340.24244215488426
148,378.15000619888303,367.7383836746215
149,350.6500079870223,356.41126837730405
150,436.1499997615814,385.0667640209198
151,307.6500001192092,317.2401424884796
152,556.1499830722807,515.9912237167358
153,455.1500060796737,415.1123121023178
154,494.9499925613403,446.20673503875724
155,336.1499973773956,336.18198659420005
156,450.15001084804527,471.9786068439483
157,263.6500054240226,254.9002337098121
158,472.64998939037315,488.93714394569395
159,435.1500007152557,424.94588043689726
160,380.6500038146972,375.4455121994018
161,472.1499898672103,402.59445991516105
162,254.6500017881393,276.25459995269773
163,340.1499935626983,375.61921682357786
164,507.64998044967643,476.3265987873077
165,478.65000810623167,481.7874684572219
166,367.1499922513961,405.7390561342239
167,243.9499997735023,231.52398523092265
168,421.1499896287918,482.2100242614746
169,286.3499959945678,253.97028591632835
170,398.65001108646385,412.9092594623565
171,325.85000720024107,301.6577526569366
172,295.1500120401382,290.5982079744339
173,449.1500118017196,468.6039033174514
174,443.1499930858612,438.21062829494474
175,359.6499994039535,341.12772967815397
176,381.15000333786,390.46218898296354
177,456.15000512599937,417.5429060697555
178,303.65000393390653,291.1320784330368
179,297.8500094652175,279.71464064121244
180,233.14999785423274,305.76099898815147
181,567.1500214576721,537.0005878448485
182,339.64999403953544,365.4080828666687
183,351.15000751018516,369.5854493618011
184,330.1500030994415,352.1508618831634
185,383.1500014305114,377.01589193344114
186,290.14999237060545,281.21082689762113
187,403.6500063180923,333.21808423995964
188,300.1500072717666,300.24062302112577
189,548.1499907016754,605.093924665451
190,372.350011730194,375.5427017450332
191,220.74999746084208,234.48513832092283
192,324.15000882148735,303.2888361454009
193,278.15000381469724,324.71647944450376
194,331.1500021457672,361.06517400741575
195,325.15000786781303,344.32953503131864
196,329.1500040531158,356.80364336967466
197,418.14999248981474,403.9693119764328
198,257.5499990224838,230.43359037637708
199,272.14999731779096,253.0317726373672
200,424.15001120567314,448.811986708641
201,378.6500057220459,410.9041538476944
202,330.1500030994415,327.00486924648277
203,541.1499973773955,481.26733210086815
204,430.1500054836273,440.28951194286344
205,338.149995470047,332.9893210172653
206,317.54999067783353,301.6092922925949
207,425.1500102519988,451.9568517446517
208,558.1499811649321,557.6438232898712
209,195.14999743700022,245.53759601116175
210,491.64999570846555,474.4500365495681
211,515.1500221729278,506.9433340072631
212,441.6499945163726,403.0092689037322
213,338.6499949932098,363.3695706367492
214,526.6500112056731,540.7695480823515
215,451.65000941753385,465.0778314113617
216,386.1499985694885,366.90202083587644
217,389.1499957084655,342.80160393714897
218,373.6500104904174,320.1576372623443
219,283.14999904632566,287.3635336399078
220,318.64998962879173,312.32103672027586
221,329.65000357627866,347.2139408826828
222,258.37000068426124,301.80567529201505
223,512.1499761581421,507.24479999542234
224,331.65000166893,311.14584233760826
225,229.65000119209284,255.3630143046379
226,449.1500118017196,436.6496082782745
227,408.6500015497207,426.25914897918693
228,297.1500101327896,311.6894879579544
229,250.15000607967372,252.83859100341792
230,305.15000250339506,315.3466936588287
231,430.1500054836273,421.7625501394271
232,501.14998664855955,499.35213890075676
233,397.14998807907097,410.13338234424583
234,193.14999934434886,173.66701450347895
235,387.94999685287473,367.9706415176391
236,403.95000603199003,404.6117600440979
237,272.14999731779096,284.47863903045646
238,460.650000834465,437.4515381097793
239,369.1499903440475,341.50226500034324
240,273.14999636411665,259.96016290187833
241,455.1500060796737,365.35070266723625
242,449.400011563301,468.41685559749595
243,243.65000005960462,229.64738633632655
244,245.14999862909312,251.076165997982
245,351.650007033348,368.2849862813949
246,230.25000061988828,227.24839057922355
247,439.1499969005584,453.05418696403495
248,333.1500002384185,338.95055677890775
249,470.149991774559,479.9906715393066
250,200.35000469684596,210.31040575504298
251,415.1499953508376,415.232913160324
252,304.1500034570694,278.8144704341888
253,490.14999713897697,463.19823887348167
254,426.15000929832456,407.1518846988678
255,328.15000500679014,360.53059484958646
256,327.6500054836273,283.04115262031553
257,423.6500116825103,480.0992735862731
258,217.05000098943705,220.3160413742065
259,301.15000631809227,320.8912142753601
260,275.14999445676796,255.5051329374313
261,232.14999880790705,233.26842393875117
262,304.1500034570694,299.5413323879241
263,463.14999845027916,445.06548490524284
264,394.14999094009397,390.2729662895202
265,450.15001084804527,420.277189874649
266,390.1499947547912,411.17771174907676
267,469.64999225139616,413.921941781044
268,475.4500111579894,437.5187912225723
269,238.95000454187388,254.66295387744898
270,535.1500030994415,524.9246462821959
271,217.65000041723246,205.49997534751887
272,443.1499930858612,496.245641374588
273,248.1499957680702,280.4956882834434
274,443.649992609024,401.7702671527862
275,344.6499892711639,335.87458219528196
276,138.85000225305552,136.85443964004514
277,282.9499992370605,270.529727602005
278,432.4500032901763,403.3058473110199
279,495.14999237060545,490.5586966514587
280,346.14998784065244,350.74629333019254
281,425.1500102519988,428.7610283136367
282,493.6499938011169,468.42694845199577
283,233.34999766349785,244.624375963211
284,476.6500100135803,491.505616569519
285,511.14997711181627,522.0060273647308
286,378.15000619888303,422.3145290851593
287,460.15000131130216,496.26318778991697
288,446.14999022483823,417.8815176725387
289,180.24999942779536,183.91139622926707
290,389.1499957084655,398.59172668457023
291,346.14998784065244,369.53202810287473
292,120.14999870359892,140.01709547042842
293,203.350001835823,187.74743851423258
