,ECC Outliers removed Actual Boiling Point,ECC Outliers removed Predicted Boiling Point
734,478.9499972717464,461.6006583586335
735,538.1499882414937,535.0361419478058
736,421.050010112375,408.72317588031285
737,407.1500058804452,435.1986094504594
738,520.1500085020065,498.48773252248765
739,442.1499989381432,429.89012364640826
740,370.9499910505861,382.45214232511813
741,331.5500033511221,331.5040010257065
742,327.250009002462,387.23026877984404
743,623.1499818129837,585.9509315612911
744,499.149983459562,489.079745838046
745,503.6499966493249,494.50582965016366
746,515.6499953122436,541.7568626323342
747,383.6499917652458,382.4793238578736
748,455.6999838893115,454.01071278244257
749,486.4000008532405,438.8942756313085
750,387.15000202395015,379.53336779706177
751,548.9499833871423,545.0252913433313
752,485.1500154443085,497.95154986292124
753,362.8500038187951,357.26090382970864
754,545.1500087589025,543.4043300387264
755,322.84999610580496,326.9211288855224
756,493.15000238299365,489.94199736133214
757,433.15000906839964,443.08928610160945
758,549.6499854388833,514.7477290678024
759,478.14999492689964,484.4039380475878
760,557.1500074218213,551.4888371229172
761,429.6499988096952,430.52780350014564
762,427.1499914820492,412.9343966938555
763,346.14999137990173,351.66692978471514
764,523.1500172951818,512.5593692399561
765,381.1500026924908,370.87573015384373
766,469.1500050571561,487.71398791015145
767,452.14999173894523,470.59918783709406
768,484.1500125132501,473.67893399432296
769,384.14999323077495,424.72858971521254
770,633.1500111235678,611.6457129710913
771,346.44999225921924,345.89460545428096
772,520.1500085020065,534.2564025320112
773,445.85000978305936,460.46900115340947
774,524.6499851819873,511.91343817546965
775,479.14999785795806,588.8283405062556
776,469.1500050571561,461.114494100511
777,548.1500175520778,538.9545543090999
778,479.14999785795806,498.5479736629128
